Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Loyalty_Tier,Purchase_Frequency
CUST4646,37,Male,40302.0,74.0,East,Platinum,16.0
CUST4647,37,Male,,,East,Platinum,
CUST4648,42,Male,50284.0,47.0,North,Silver,18.0
CUST4649,30,Male,,,East,Gold,
CUST4650,39,Male,59276.0,39.0,East,Gold,18.0
CUST4651,40,Female,39088.0,22.0,South,Platinum,15.0
CUST4652,39,Male,59572.0,49.0,West,Silver,14.0
CUST4653,26,Female,53190.0,30.0,West,Silver,14.0
CUST4654,36,Male,41055.0,49.0,East,Platinum,21.0
CUST4655,38,Female,57929.0,81.0,East,Platinum,28.0
CUST4656,35,Male,58198.0,42.0,East,Gold,15.0
CUST4657,14,Female,67362.0,52.0,North,Gold,11.0
CUST4658,36,Female,,,North,Platinum,
CUST4659,57,Female,57369.0,54.0,South,Silver,16.0
CUST4660,31,Female,33086.0,54.0,North,Platinum,15.0
CUST4661,27,Female,86728.0,44.0,West,Silver,15.0
CUST4662,38,Female,28945.0,46.0,North,Gold,14.0
CUST4663,38,Female,64238.0,35.0,West,Platinum,21.0
CUST4664,46,Female,,,North,Silver,
CUST4665,22,Female,32387.0,23.0,North,Gold,19.0
CUST4666,42,Female,48135.0,64.0,South,Platinum,7.0
CUST4667,40,Male,48818.0,28.0,East,Platinum,12.0
CUST4668,33,Female,69583.0,64.0,East,Gold,16.0
CUST4669,38,Female,39300.0,44.0,East,Platinum,14.0
CUST4670,45,Male,46070.0,31.0,South,Gold,21.0
CUST4671,43,Female,14958.0,58.0,West,Silver,16.0
CUST4672,23,Female,76021.0,63.0,North,Platinum,21.0
CUST4673,43,Male,33942.0,43.0,South,Gold,17.0
CUST4674,34,Male,54903.0,60.0,West,Gold,10.0
CUST4675,35,Female,48478.0,15.0,South,Silver,14.0
CUST4676,35,Male,48529.0,30.0,South,Platinum,14.0
CUST4677,33,Female,62147.0,69.0,West,Gold,21.0
CUST4678,46,Female,75068.0,46.0,East,Gold,13.0
CUST4679,34,Female,53772.0,22.0,North,Gold,14.0
CUST4680,23,Male,,,East,Platinum,
CUST4681,31,Female,54933.0,36.0,South,Platinum,15.0
CUST4682,36,Female,65262.0,47.0,West,Silver,18.0
CUST4683,47,Male,43056.0,44.0,South,Silver,18.0
CUST4684,41,Female,66130.0,52.0,East,Silver,13.0
CUST4685,26,Female,66657.0,48.0,East,Platinum,4.0
CUST4686,59,Female,66238.0,70.0,East,Gold,16.0
CUST4687,37,Female,40097.0,56.0,North,Platinum,15.0
CUST4688,47,Female,47474.0,56.0,East,Platinum,15.0
CUST4689,33,Female,53592.0,67.0,North,Platinum,15.0
CUST4690,40,Male,29437.0,44.0,North,Silver,16.0
CUST4691,43,Female,73923.0,31.0,East,Gold,4.0
CUST4692,47,Female,49815.0,68.0,West,Platinum,15.0
CUST4693,45,Male,54258.0,52.0,South,Silver,10.0
CUST4694,43,Female,41344.0,52.0,South,Platinum,20.0
CUST4695,31,Female,30096.0,40.0,North,Gold,15.0
CUST4696,29,Male,40939.0,40.0,North,Silver,11.0
CUST4697,38,Male,53288.0,62.0,North,Platinum,9.0
CUST4698,44,Male,,,South,Silver,
CUST4699,32,Male,52426.0,61.0,North,Gold,11.0
CUST4700,45,Male,,,West,Gold,
CUST4701,49,Male,44944.0,58.0,West,Silver,9.0
CUST4702,25,Male,57443.0,51.0,North,Platinum,16.0
CUST4703,26,Female,72242.0,47.0,South,Gold,20.0
CUST4704,33,Female,60571.0,68.0,East,Gold,20.0
CUST4705,38,Female,62143.0,44.0,South,Platinum,13.0
CUST4706,29,Male,54410.0,55.0,East,Silver,14.0
CUST4707,90,Female,500000.0,110.0,East,Silver,
CUST4708,39,Male,34330.0,40.0,North,Platinum,8.0
CUST4709,35,Female,56823.0,46.0,West,Gold,12.0
CUST4710,20,Female,49835.0,37.0,North,Gold,5.0
CUST4711,21,Female,56597.0,61.0,East,Platinum,5.0
CUST4712,37,Female,75146.0,29.0,North,Platinum,16.0
CUST4713,13,Male,60890.0,51.0,East,Silver,16.0
CUST4714,45,Male,68883.0,51.0,North,Silver,21.0
CUST4715,33,Female,51420.0,22.0,West,Platinum,22.0
CUST4716,67,Male,37891.0,43.0,West,Gold,15.0
CUST4717,58,Male,49132.0,53.0,South,Silver,10.0
CUST4718,33,Female,37928.0,56.0,East,Platinum,10.0
CUST4719,33,Male,73374.0,46.0,East,Gold,9.0
CUST4720,44,Male,61855.0,60.0,North,Silver,16.0
CUST4721,52,Male,57807.0,48.0,South,Platinum,11.0
CUST4722,18,Male,68539.0,50.0,West,Platinum,7.0
CUST4723,17,Female,19699.0,53.0,North,Gold,17.0
CUST4724,28,Female,58822.0,63.0,South,Gold,19.0
CUST4725,40,Male,30340.0,39.0,West,Platinum,11.0
CUST4726,39,Female,49891.0,42.0,North,Gold,14.0
CUST4727,45,Female,45324.0,39.0,West,Platinum,22.0
CUST4728,23,Female,59926.0,45.0,East,Gold,19.0
CUST4729,11,Male,53422.0,71.0,South,Gold,10.0
CUST4730,43,Male,70176.0,58.0,West,Silver,22.0
CUST4731,26,Female,40971.0,33.0,South,Silver,18.0
CUST4732,14,Female,60636.0,40.0,North,Gold,23.0
CUST4733,36,Male,,,South,Platinum,
CUST4734,42,Female,25470.0,36.0,North,Gold,10.0
CUST4735,33,Male,36220.0,39.0,South,Silver,14.0
CUST4736,30,Female,47751.0,70.0,North,Platinum,7.0
CUST4737,33,Male,,,North,Gold,
CUST4738,31,Male,56955.0,64.0,North,Gold,12.0
CUST4739,21,Male,32487.0,68.0,West,Gold,16.0
CUST4740,27,Male,47895.0,38.0,East,Gold,25.0
CUST4741,40,Female,80267.0,36.0,South,Silver,12.0
CUST4742,38,Male,51668.0,45.0,East,Silver,14.0
CUST4743,36,Female,45090.0,33.0,East,Silver,12.0
CUST4744,25,Male,57376.0,51.0,East,Silver,14.0
CUST4745,33,Male,,,East,Platinum,
CUST4746,13,Female,43157.0,55.0,South,Platinum,19.0
CUST4747,36,Female,57538.0,70.0,South,Platinum,19.0
CUST4748,49,Female,45066.0,62.0,East,Gold,13.0
CUST4749,20,Male,60789.0,57.0,South,Platinum,15.0
CUST4750,29,Male,52545.0,20.0,South,Silver,13.0
CUST4751,38,Female,57229.0,56.0,North,Silver,22.0
CUST4752,47,Male,38612.0,75.0,South,Gold,2.0
CUST4753,30,Female,37680.0,4.0,West,Platinum,11.0
CUST4754,10,Male,-1000.0,-10.0,East,Gold,
CUST4755,15,Male,48809.0,47.0,South,Gold,19.0
CUST4756,36,Male,54275.0,37.0,East,Platinum,21.0
CUST4757,55,Female,45404.0,62.0,South,Gold,15.0
CUST4758,37,Male,63480.0,75.0,East,Platinum,12.0
CUST4759,34,Female,40882.0,61.0,West,Platinum,14.0
CUST4760,38,Female,47965.0,44.0,South,Gold,19.0
CUST4761,34,Male,61789.0,35.0,South,Silver,11.0
CUST4762,26,Female,67594.0,52.0,West,Platinum,14.0
CUST4763,43,Female,42143.0,63.0,South,Silver,13.0
CUST4764,37,Male,79395.0,44.0,East,Silver,21.0
CUST4765,35,Female,54698.0,45.0,West,Platinum,9.0
CUST4766,25,Female,34356.0,92.0,North,Silver,2.0
CUST4767,48,Male,55535.0,66.0,East,Gold,14.0
CUST4768,41,Male,44255.0,67.0,South,Gold,18.0
CUST4769,29,Male,56511.0,28.0,East,Silver,12.0
CUST4770,45,Female,49357.0,39.0,West,Gold,5.0
CUST4771,30,Female,51114.0,51.0,South,Platinum,18.0
CUST4772,27,Male,36326.0,34.0,South,Platinum,12.0
CUST4773,27,Female,64850.0,74.0,West,Silver,16.0
CUST4774,17,Male,32658.0,71.0,North,Gold,13.0
CUST4775,39,Male,33368.0,41.0,South,Silver,3.0
CUST4776,16,Male,55510.0,76.0,South,Gold,16.0
CUST4777,22,Female,74042.0,49.0,South,Platinum,17.0
CUST4778,14,Female,44711.0,88.0,North,Gold,14.0
CUST4779,34,Male,60514.0,52.0,East,Gold,9.0
CUST4780,33,Male,66100.0,58.0,North,Silver,24.0
CUST4781,31,Female,62220.0,70.0,East,Platinum,16.0
CUST4782,24,Male,45331.0,69.0,South,Gold,8.0
CUST4783,23,Female,33634.0,57.0,East,Platinum,26.0
CUST4784,39,Male,16886.0,47.0,East,Gold,11.0
CUST4785,29,Male,46057.0,57.0,East,Platinum,21.0
CUST4786,38,Female,67671.0,37.0,East,Gold,18.0
CUST4787,26,Female,33137.0,52.0,South,Platinum,16.0
CUST4788,36,Female,60503.0,33.0,West,Gold,21.0
CUST4789,48,Female,35747.0,23.0,North,Platinum,5.0
CUST4790,40,Female,51591.0,50.0,East,Gold,17.0
CUST4791,30,Male,60616.0,68.0,South,Gold,13.0
CUST4792,37,Male,40107.0,63.0,South,Platinum,27.0
CUST4793,32,Female,52557.0,48.0,South,Silver,5.0
CUST4794,35,Female,43773.0,76.0,South,Gold,16.0
CUST4795,31,Male,,,East,Gold,
CUST4796,33,Male,53529.0,21.0,North,Silver,12.0
CUST4797,37,Female,50847.0,17.0,South,Gold,13.0
CUST4798,25,Female,73375.0,32.0,North,Platinum,12.0
CUST4799,24,Male,59934.0,62.0,North,Silver,10.0
CUST4800,21,Female,39644.0,40.0,North,Gold,10.0
CUST4801,18,Male,48712.0,56.0,West,Platinum,14.0
CUST4802,22,Male,48861.0,74.0,South,Platinum,18.0
CUST4803,36,Female,51204.0,33.0,South,Silver,11.0
CUST4804,26,Male,87867.0,57.0,South,Silver,3.0
CUST4805,40,Male,55562.0,58.0,North,Silver,14.0
CUST4806,35,Male,19461.0,37.0,South,Platinum,16.0
CUST4807,15,Female,41858.0,70.0,South,Gold,13.0
CUST4808,41,Male,21014.0,45.0,North,Platinum,15.0
CUST4809,43,Female,45053.0,44.0,South,Platinum,19.0
CUST4810,25,Male,20190.0,81.0,East,Silver,14.0
CUST4811,39,Male,36926.0,57.0,West,Gold,19.0
CUST4812,26,Male,27189.0,63.0,East,Platinum,16.0
CUST4813,35,Male,55762.0,70.0,East,Silver,10.0
CUST4814,22,Male,50008.0,40.0,East,Silver,20.0
CUST4815,17,Female,54544.0,68.0,North,Gold,8.0
CUST4816,31,Female,48431.0,42.0,South,Gold,4.0
CUST4817,33,Male,29085.0,41.0,East,Silver,15.0
CUST4818,31,Female,57702.0,45.0,East,Gold,17.0
CUST4819,23,Female,78833.0,40.0,South,Gold,17.0
CUST4820,31,Male,56138.0,62.0,North,Platinum,8.0
CUST4821,90,Female,-1000.0,110.0,East,Gold,
CUST4822,34,Female,28578.0,42.0,South,Silver,6.0
CUST4823,36,Female,36378.0,60.0,South,Gold,16.0
CUST4824,28,Female,56795.0,45.0,West,Platinum,15.0
CUST4825,46,Male,66096.0,45.0,East,Gold,17.0
CUST4826,23,Female,53912.0,50.0,East,Platinum,18.0
CUST4827,39,Male,61998.0,56.0,West,Gold,17.0
CUST4828,46,Male,60615.0,55.0,South,Gold,8.0
CUST4829,39,Female,57598.0,44.0,South,Silver,12.0
CUST4830,32,Male,40122.0,62.0,East,Silver,9.0
CUST4831,29,Female,52608.0,46.0,East,Gold,2.0
CUST4832,10,Male,500000.0,-10.0,West,Gold,
CUST4833,20,Female,50261.0,27.0,East,Platinum,18.0
CUST4834,25,Female,54962.0,64.0,East,Platinum,10.0
CUST4835,31,Male,75181.0,50.0,North,Silver,11.0
CUST4836,47,Female,30354.0,53.0,West,Gold,14.0
CUST4837,38,Female,57222.0,65.0,South,Gold,12.0
CUST4838,25,Female,72218.0,42.0,East,Platinum,20.0
CUST4839,31,Female,61382.0,29.0,South,Gold,13.0
CUST4840,28,Male,62494.0,51.0,East,Gold,10.0
CUST4841,27,Male,58815.0,54.0,North,Gold,17.0
CUST4842,44,Male,69475.0,46.0,West,Platinum,10.0
CUST4843,21,Female,33687.0,72.0,West,Platinum,18.0
CUST4844,51,Male,29211.0,12.0,South,Platinum,14.0
CUST4845,43,Female,49904.0,66.0,North,Gold,19.0
CUST4846,45,Female,17582.0,61.0,South,Platinum,19.0
CUST4847,30,Female,68459.0,56.0,North,Silver,8.0
CUST4848,33,Male,68310.0,0.0,East,Silver,15.0
CUST4849,20,Male,43499.0,69.0,East,Platinum,14.0
CUST4850,29,Male,44438.0,34.0,North,Platinum,14.0
CUST4851,39,Male,48914.0,42.0,East,Gold,20.0
CUST4852,47,Female,50780.0,47.0,West,Platinum,14.0
CUST4853,23,Male,51907.0,56.0,North,Platinum,8.0
CUST4854,31,Male,58373.0,59.0,North,Silver,12.0
CUST4855,33,Male,47410.0,63.0,South,Silver,11.0
CUST4856,21,Male,64147.0,62.0,North,Silver,12.0
CUST4857,40,Female,56689.0,53.0,South,Silver,14.0
CUST4858,27,Male,40895.0,56.0,North,Platinum,11.0
CUST4859,33,Male,70026.0,33.0,West,Silver,18.0
CUST4860,30,Male,29626.0,38.0,West,Gold,22.0
CUST4861,27,Female,48617.0,63.0,West,Gold,15.0
CUST4862,34,Male,,,South,Platinum,
CUST4863,32,Male,39153.0,60.0,South,Gold,10.0
CUST4864,31,Male,54643.0,42.0,East,Silver,19.0
CUST4865,27,Female,58150.0,63.0,South,Silver,21.0
CUST4866,38,Female,37092.0,32.0,South,Gold,21.0
CUST4867,51,Male,,,West,Platinum,
CUST4868,36,Male,47652.0,46.0,North,Silver,21.0
CUST4869,44,Female,41723.0,75.0,South,Silver,23.0
CUST4870,21,Female,84525.0,27.0,East,Gold,12.0
CUST4871,36,Female,38553.0,76.0,North,Platinum,18.0
CUST4872,24,Female,65073.0,44.0,South,Platinum,12.0
CUST4873,20,Female,44107.0,44.0,North,Gold,8.0
CUST4874,27,Male,33700.0,52.0,North,Silver,13.0
CUST4875,46,Male,51542.0,39.0,North,Gold,12.0
CUST4876,44,Male,59736.0,48.0,North,Gold,14.0
CUST4877,37,Male,63807.0,38.0,North,Gold,2.0
CUST4878,19,Female,73433.0,39.0,South,Silver,16.0
CUST4879,33,Female,94178.0,57.0,North,Silver,13.0
CUST4880,38,Female,53757.0,36.0,North,Gold,18.0
CUST4881,36,Female,40053.0,38.0,East,Platinum,12.0
CUST4882,16,Female,56793.0,29.0,East,Gold,23.0
CUST4883,26,Male,46006.0,42.0,North,Silver,12.0
CUST4884,34,Male,63889.0,69.0,South,Platinum,15.0
CUST4885,40,Male,30542.0,37.0,East,Platinum,10.0
CUST4886,13,Male,85525.0,39.0,East,Silver,15.0
CUST4887,33,Male,62840.0,52.0,North,Silver,16.0
CUST4888,36,Female,24739.0,44.0,South,Gold,12.0
CUST4889,43,Female,39364.0,83.0,West,Silver,18.0
CUST4890,41,Female,62241.0,47.0,South,Platinum,12.0
CUST4891,40,Female,67645.0,55.0,East,Gold,20.0
CUST4892,27,Female,30916.0,64.0,East,Gold,8.0
CUST4893,15,Male,60695.0,63.0,East,Platinum,14.0
CUST4894,31,Male,20789.0,53.0,East,Silver,28.0
CUST4895,45,Male,48659.0,47.0,East,Gold,3.0
CUST4896,48,Female,66680.0,80.0,North,Platinum,19.0
CUST4897,42,Female,41727.0,48.0,North,Platinum,16.0
CUST4898,39,Female,27396.0,43.0,North,Platinum,13.0
CUST4899,38,Female,52193.0,40.0,East,Silver,20.0
CUST4900,29,Male,40929.0,24.0,North,Silver,17.0
CUST4901,33,Female,59443.0,62.0,East,Silver,13.0
CUST4902,51,Male,36720.0,14.0,South,Silver,11.0
CUST4903,25,Female,38410.0,49.0,West,Platinum,12.0
CUST4904,51,Male,19684.0,46.0,South,Gold,13.0
CUST4905,31,Female,,,West,Platinum,
CUST4906,48,Female,47586.0,22.0,North,Gold,11.0
CUST4907,20,Male,32174.0,36.0,West,Gold,15.0
CUST4908,40,Male,52906.0,47.0,South,Gold,11.0
CUST4909,27,Female,65406.0,47.0,South,Silver,15.0
CUST4910,20,Male,46766.0,41.0,West,Platinum,24.0
CUST4911,37,Female,54022.0,48.0,South,Gold,19.0
CUST4912,45,Female,54099.0,31.0,North,Platinum,14.0
CUST4913,26,Male,31935.0,55.0,South,Silver,9.0
CUST4914,20,Female,80848.0,15.0,West,Gold,15.0
CUST4915,34,Female,42937.0,49.0,North,Silver,23.0
CUST4916,34,Male,59841.0,40.0,West,Silver,9.0
CUST4917,90,Female,500000.0,110.0,East,Platinum,
CUST4918,44,Female,47906.0,76.0,East,Gold,16.0
CUST4919,34,Female,59101.0,45.0,North,Silver,22.0
CUST4920,53,Female,53687.0,70.0,North,Platinum,21.0
CUST4921,37,Male,28735.0,45.0,South,Gold,23.0
CUST4922,31,Male,45015.0,35.0,West,Gold,8.0
CUST4923,18,Male,40811.0,76.0,East,Silver,13.0
CUST4924,32,Female,43073.0,57.0,South,Silver,16.0
CUST4925,31,Male,30439.0,50.0,East,Silver,3.0
CUST4926,44,Male,66896.0,60.0,South,Silver,14.0
CUST4927,39,Male,74029.0,54.0,South,Gold,12.0
CUST4928,23,Female,64670.0,48.0,East,Silver,13.0
CUST4929,36,Male,69057.0,30.0,South,Silver,16.0
CUST4930,41,Male,44830.0,45.0,East,Silver,13.0
CUST4931,50,Female,40456.0,59.0,North,Gold,9.0
CUST4932,43,Female,38321.0,48.0,West,Platinum,18.0
CUST4933,42,Female,59660.0,63.0,South,Platinum,9.0
CUST4934,10,Female,-1000.0,-10.0,East,Gold,
CUST4935,38,Female,48841.0,36.0,East,Platinum,10.0
CUST4936,47,Female,69427.0,30.0,West,Gold,18.0
CUST4937,21,Male,56074.0,47.0,West,Silver,7.0
CUST4938,31,Male,37420.0,42.0,West,Platinum,14.0
CUST4939,27,Female,39786.0,55.0,South,Gold,16.0
CUST4940,38,Female,60229.0,39.0,East,Gold,16.0
CUST4941,47,Male,65625.0,40.0,South,Silver,20.0
CUST4942,90,Female,500000.0,-10.0,South,Gold,
CUST4943,11,Female,78453.0,52.0,North,Platinum,17.0
CUST4944,30,Male,74525.0,39.0,West,Silver,5.0
CUST4945,44,Female,56615.0,50.0,North,Gold,17.0
CUST4946,40,Female,,,North,Silver,
CUST4947,39,Male,30350.0,54.0,South,Gold,11.0
CUST4948,32,Male,44189.0,58.0,South,Platinum,20.0
CUST4949,22,Male,61298.0,38.0,East,Platinum,19.0
CUST4950,40,Male,77399.0,65.0,North,Silver,11.0
CUST4951,26,Male,56261.0,84.0,West,Gold,12.0
CUST4952,56,Female,67530.0,38.0,North,Silver,10.0
CUST4953,40,Female,46320.0,32.0,East,Silver,20.0
CUST4954,29,Female,59341.0,52.0,North,Platinum,11.0
CUST4955,28,Female,62350.0,63.0,North,Silver,11.0
CUST4956,34,Female,20306.0,48.0,North,Gold,13.0
CUST4957,32,Male,43798.0,34.0,East,Platinum,9.0
CUST4958,46,Female,,,North,Gold,
CUST4959,36,Female,54117.0,58.0,South,Silver,13.0
CUST4960,27,Female,32052.0,43.0,North,Platinum,20.0
CUST4961,53,Female,13548.0,59.0,South,Gold,19.0
CUST4962,35,Female,44513.0,67.0,North,Gold,23.0
CUST4963,42,Male,48926.0,53.0,South,Silver,7.0
CUST4964,28,Female,36741.0,49.0,North,Gold,8.0
CUST4965,38,Female,52146.0,62.0,West,Silver,15.0
CUST4966,38,Female,57595.0,37.0,South,Silver,15.0
CUST4967,16,Female,,,West,Silver,
CUST4968,55,Female,14661.0,46.0,South,Silver,23.0
CUST4969,47,Female,30285.0,42.0,North,Platinum,12.0
CUST4970,31,Male,45430.0,37.0,East,Gold,17.0
CUST4971,23,Female,58582.0,77.0,North,Gold,16.0
CUST4972,38,Male,57338.0,82.0,East,Platinum,11.0
CUST4973,35,Male,57078.0,44.0,West,Silver,17.0
CUST4974,38,Female,44248.0,51.0,East,Silver,14.0
CUST4975,36,Female,45085.0,47.0,East,Silver,21.0
CUST4976,40,Female,39075.0,66.0,East,Silver,20.0
CUST4977,49,Male,61522.0,69.0,East,Platinum,2.0
CUST4978,40,Female,36192.0,23.0,West,Gold,7.0
CUST4979,24,Female,62750.0,57.0,East,Silver,14.0
CUST4980,48,Female,53117.0,30.0,North,Silver,19.0
CUST4981,51,Male,49324.0,76.0,South,Silver,15.0
CUST4982,66,Male,40149.0,56.0,South,Gold,17.0
CUST4983,23,Female,29666.0,37.0,North,Gold,28.0
CUST4984,37,Male,40285.0,46.0,West,Platinum,11.0
CUST4985,14,Female,,,North,Gold,
CUST4986,40,Male,14464.0,57.0,North,Gold,15.0
CUST4987,29,Female,47039.0,65.0,East,Silver,19.0
CUST4988,54,Male,63865.0,32.0,East,Gold,19.0
CUST4989,27,Female,58508.0,77.0,West,Silver,17.0
CUST4990,18,Female,42556.0,74.0,West,Platinum,22.0
CUST4991,30,Male,50704.0,36.0,South,Silver,21.0
CUST4992,15,Male,41657.0,51.0,West,Platinum,17.0
CUST4993,42,Male,52231.0,75.0,North,Gold,14.0
CUST4994,14,Male,73101.0,68.0,South,Platinum,16.0
CUST4995,35,Male,64527.0,44.0,South,Silver,6.0
CUST4996,14,Female,57811.0,62.0,East,Gold,12.0
CUST4997,31,Female,42606.0,94.0,East,Gold,10.0
CUST4998,51,Male,61249.0,51.0,South,Silver,19.0
CUST4999,38,Female,24696.0,40.0,East,Gold,21.0
CUST5000,26,Female,46214.0,52.0,East,Silver,18.0
CUST5001,34,Male,58755.0,53.0,East,Platinum,14.0
CUST5002,35,Female,61106.0,42.0,South,Platinum,11.0
CUST5003,39,Female,60048.0,56.0,South,Gold,19.0
CUST5004,21,Male,54422.0,31.0,South,Silver,20.0
CUST5005,40,Male,47064.0,40.0,North,Silver,14.0
CUST5006,90,Female,-1000.0,-10.0,South,Platinum,
CUST5007,28,Male,35707.0,23.0,East,Silver,13.0
CUST5008,30,Female,37329.0,63.0,South,Gold,17.0
CUST5009,41,Male,50926.0,19.0,North,Gold,13.0
CUST5010,35,Male,52597.0,24.0,East,Platinum,14.0
CUST5011,20,Male,22615.0,42.0,West,Silver,9.0
CUST5012,25,Male,56827.0,54.0,South,Gold,16.0
CUST5013,36,Female,61590.0,69.0,South,Gold,23.0
CUST5014,34,Male,48840.0,50.0,West,Gold,16.0
CUST5015,29,Male,85616.0,46.0,East,Silver,20.0
CUST5016,30,Female,39755.0,58.0,South,Platinum,18.0
CUST5017,41,Female,44583.0,36.0,North,Platinum,14.0
CUST5018,29,Female,44073.0,52.0,East,Gold,14.0
CUST5019,34,Female,48857.0,32.0,South,Platinum,12.0
CUST5020,56,Male,,,East,Gold,
CUST5021,20,Female,28897.0,48.0,South,Gold,17.0
CUST5022,16,Male,41801.0,37.0,West,Silver,20.0
CUST5023,42,Female,48535.0,52.0,South,Gold,15.0
CUST5024,28,Male,68428.0,52.0,East,Gold,6.0
CUST5025,31,Female,83033.0,67.0,South,Silver,11.0
CUST5026,27,Male,70032.0,25.0,South,Silver,20.0
CUST5027,32,Male,38369.0,48.0,East,Platinum,14.0
CUST5028,50,Female,39562.0,38.0,South,Silver,20.0
CUST5029,43,Male,47610.0,63.0,South,Gold,22.0
CUST5030,43,Male,76768.0,61.0,East,Silver,19.0
CUST5031,20,Male,47518.0,57.0,West,Silver,19.0
CUST5032,23,Male,30087.0,39.0,North,Platinum,1.0
CUST5033,6,Female,42482.0,63.0,North,Silver,13.0
CUST5034,26,Male,61355.0,27.0,North,Gold,14.0
CUST5035,44,Male,60349.0,23.0,North,Gold,19.0
CUST5036,40,Female,46996.0,30.0,North,Gold,15.0
CUST5037,32,Female,60251.0,49.0,North,Silver,7.0
CUST5038,34,Female,15902.0,60.0,East,Silver,7.0
CUST5039,28,Male,51557.0,5.0,East,Gold,12.0
CUST5040,37,Male,62910.0,69.0,East,Silver,28.0
CUST5041,42,Female,37507.0,51.0,South,Platinum,16.0
CUST5042,18,Male,37454.0,26.0,West,Platinum,17.0
CUST5043,37,Female,22003.0,51.0,West,Platinum,7.0
CUST5044,44,Male,73848.0,66.0,North,Platinum,20.0
CUST5045,30,Female,39197.0,58.0,North,Gold,13.0
CUST5046,42,Male,53615.0,66.0,East,Silver,22.0
CUST5047,63,Female,59058.0,29.0,West,Platinum,8.0
CUST5048,33,Male,72681.0,43.0,South,Gold,14.0
CUST5049,38,Female,47691.0,36.0,South,Platinum,12.0
CUST5050,27,Male,41908.0,75.0,East,Silver,18.0
CUST5051,36,Male,52596.0,59.0,North,Platinum,19.0
CUST5052,39,Male,69261.0,92.0,West,Platinum,11.0
CUST5053,36,Female,47447.0,42.0,South,Platinum,19.0
CUST5054,24,Male,35676.0,39.0,North,Platinum,22.0
CUST5055,37,Male,26888.0,47.0,West,Silver,19.0
CUST5056,49,Male,31680.0,70.0,South,Gold,12.0
CUST5057,39,Female,62965.0,44.0,North,Platinum,12.0
CUST5058,44,Male,45190.0,51.0,South,Gold,13.0
CUST5059,32,Female,40887.0,51.0,North,Silver,19.0
CUST5060,42,Male,39260.0,50.0,North,Silver,17.0
CUST5061,37,Female,51275.0,40.0,North,Platinum,8.0
CUST5062,25,Female,46408.0,47.0,West,Gold,14.0
CUST5063,38,Male,45903.0,47.0,East,Platinum,23.0
CUST5064,25,Female,70239.0,49.0,North,Silver,19.0
CUST5065,28,Female,73070.0,64.0,North,Platinum,11.0
CUST5066,36,Male,25849.0,76.0,South,Platinum,7.0
CUST5067,37,Female,54913.0,37.0,South,Gold,12.0
CUST5068,23,Female,38347.0,44.0,West,Silver,14.0
CUST5069,45,Female,46276.0,37.0,East,Platinum,12.0
CUST5070,40,Female,54639.0,52.0,South,Platinum,10.0
CUST5071,27,Male,46809.0,41.0,West,Platinum,17.0
CUST5072,19,Female,53456.0,53.0,West,Gold,3.0
CUST5073,33,Female,60094.0,66.0,West,Silver,20.0
CUST5074,30,Male,54418.0,12.0,North,Platinum,18.0
CUST5075,36,Male,40297.0,57.0,East,Platinum,17.0
CUST5076,31,Female,40562.0,43.0,East,Platinum,17.0
CUST5077,14,Male,28404.0,56.0,East,Silver,13.0
CUST5078,31,Male,37191.0,36.0,North,Gold,14.0
CUST5079,31,Male,79431.0,67.0,North,Gold,22.0
CUST5080,41,Male,38119.0,63.0,South,Platinum,14.0
CUST5081,28,Male,32099.0,58.0,South,Platinum,16.0
CUST5082,51,Male,54798.0,61.0,South,Gold,17.0
CUST5083,15,Male,48344.0,38.0,West,Gold,15.0
CUST5084,48,Male,47066.0,40.0,East,Gold,13.0
CUST5085,32,Male,71135.0,61.0,North,Platinum,6.0
CUST5086,43,Female,58236.0,38.0,South,Platinum,19.0
CUST5087,35,Female,42050.0,71.0,West,Gold,20.0
CUST5088,46,Female,43632.0,45.0,North,Gold,15.0
CUST5089,31,Female,42461.0,57.0,West,Silver,21.0
CUST5090,24,Female,63121.0,81.0,West,Platinum,16.0
CUST5091,49,Male,45377.0,39.0,West,Silver,5.0
CUST5092,33,Male,23102.0,51.0,East,Gold,9.0
CUST5093,37,Female,49275.0,65.0,North,Platinum,12.0
CUST5094,47,Female,26944.0,64.0,North,Platinum,11.0
CUST5095,24,Male,82763.0,45.0,West,Silver,15.0
CUST5096,40,Female,,,East,Silver,
CUST5097,29,Male,47572.0,46.0,West,Silver,23.0
CUST5098,33,Female,53873.0,71.0,South,Silver,4.0
CUST5099,35,Male,45670.0,45.0,North,Platinum,14.0
CUST5100,19,Female,45649.0,51.0,North,Gold,11.0
CUST5101,27,Male,56327.0,43.0,East,Gold,8.0
CUST5102,90,Female,500000.0,110.0,North,Gold,
CUST5103,43,Female,,,North,Silver,
CUST5104,34,Male,72177.0,34.0,North,Gold,15.0
CUST5105,37,Male,34300.0,35.0,East,Silver,10.0
CUST5106,32,Female,54760.0,20.0,West,Silver,5.0
CUST5107,48,Female,52328.0,37.0,North,Gold,13.0
CUST5108,32,Male,55266.0,61.0,West,Gold,16.0
CUST5109,37,Male,70643.0,69.0,East,Gold,12.0
CUST5110,46,Male,46688.0,60.0,West,Platinum,21.0
CUST5111,27,Female,43917.0,58.0,South,Silver,16.0
CUST5112,50,Female,58009.0,48.0,North,Platinum,18.0
