"","Customer_ID","Age","Gender","Annual_Income","Spending_Score","Region","Loyalty_Tier","Purchase_Frequency","Income_Bracket","Spending_Category","Age_Group"
"3035","CUST4141",13,"Male",44725,44,"North","Silver",9,"Medium","Low","Teen"
"3036","CUST4142",34,"Female",67775,54,"West","Platinum",12,"Medium","High","Young Adult"
"3037","CUST4143",28,"Male",50006,50,"East","Silver",14,"Medium","Low","Young Adult"
"3038","CUST4144",39,"Male",65126,56,"West","Gold",15,"Medium","High","Young Adult"
"3039","CUST4145",39,"Male",51411,77,"West","Platinum",14,"Medium","High","Young Adult"
"3040","CUST4146",27,"Male",39974,66,"West","Silver",17,"Medium","High","Young Adult"
"3041","CUST4147",27,"Male",29082,57,"West","Platinum",18,"Low","High","Young Adult"
"3042","CUST4148",33,"Female",49399,34,"West","Silver",22,"Medium","Low","Young Adult"
"3043","CUST4149",26,"Female",50006,50,"East","Gold",14,"Medium","Low","Young Adult"
"3044","CUST4150",43,"Male",45352,51,"South","Gold",17,"Medium","High","Adult"
"3045","CUST4151",31,"Female",61776,60,"North","Silver",12,"Medium","High","Young Adult"
"3046","CUST4153",31,"Male",45744,52,"West","Platinum",12,"Medium","High","Young Adult"
"3047","CUST4154",24,"Female",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"3048","CUST4156",22,"Male",31658,37,"East","Silver",14,"Medium","Low","Young Adult"
"3049","CUST4157",36,"Male",36265,75,"North","Gold",15,"Medium","High","Young Adult"
"3050","CUST4158",48,"Male",37704,19,"East","Platinum",5,"Medium","Low","Adult"
"3051","CUST4159",38,"Male",55043,71,"South","Platinum",15,"Medium","High","Young Adult"
"3052","CUST4160",28,"Male",54350,49,"West","Gold",14,"Medium","Low","Young Adult"
"3053","CUST4161",39,"Male",55909,65,"East","Platinum",11,"Medium","High","Young Adult"
"3054","CUST4162",30,"Male",58941,55,"North","Gold",9,"Medium","High","Young Adult"
"3055","CUST4163",28,"Female",35748,55,"East","Gold",11,"Medium","High","Young Adult"
"3056","CUST4165",17,"Female",55944,62,"South","Silver",12,"Medium","High","Teen"
"3057","CUST4166",31,"Female",40546,45,"West","Gold",11,"Medium","Low","Young Adult"
"3058","CUST4167",36,"Male",26442,65,"West","Platinum",13,"Low","High","Young Adult"
"3059","CUST4168",34,"Female",64570,33,"North","Silver",18,"Medium","Low","Young Adult"
"3060","CUST4169",30,"Female",70926,49,"North","Gold",10,"High","Low","Young Adult"
"3061","CUST4170",25,"Female",73357,62,"South","Gold",12,"High","High","Young Adult"
"3062","CUST4171",41,"Male",52805,64,"East","Gold",15,"Medium","High","Adult"
"3063","CUST4172",21,"Female",59388,56,"East","Platinum",10,"Medium","High","Young Adult"
"3064","CUST4173",42,"Female",70548,44,"North","Silver",18,"High","Low","Adult"
"3065","CUST4174",24,"Male",40378,63,"West","Silver",10,"Medium","High","Young Adult"
"3066","CUST4175",27,"Female",66660,39,"East","Silver",15,"Medium","Low","Young Adult"
"3067","CUST4176",20,"Female",54130,76,"South","Platinum",20,"Medium","High","Young Adult"
"3068","CUST4177",29,"Female",63705,48,"North","Gold",10,"Medium","Low","Young Adult"
"3069","CUST4178",44,"Female",52791,26,"East","Silver",11,"Medium","Low","Adult"
"3070","CUST4179",40,"Female",69443,32,"West","Gold",12,"Medium","Low","Adult"
"3071","CUST4180",44,"Male",53352,50,"West","Platinum",15,"Medium","Low","Adult"
"3072","CUST4181",40,"Female",27740,52,"South","Silver",14,"Low","High","Adult"
"3073","CUST4182",23,"Male",71778,79,"South","Platinum",14,"High","High","Young Adult"
"3074","CUST4183",31,"Female",35787,34,"North","Silver",17,"Medium","Low","Young Adult"
"3075","CUST4184",27,"Male",68795,50,"North","Silver",14,"Medium","Low","Young Adult"
"3076","CUST4185",48,"Male",50006,50,"West","Gold",14,"Medium","Low","Adult"
"3077","CUST4186",23,"Male",67640,42,"West","Platinum",21,"Medium","Low","Young Adult"
"3078","CUST4187",43,"Female",67021,75,"East","Silver",17,"Medium","High","Adult"
"3079","CUST4188",43,"Female",56452,32,"East","Silver",8,"Medium","Low","Adult"
"3080","CUST4189",53,"Female",57628,58,"East","Platinum",14,"Medium","High","Adult"
"3081","CUST4190",30,"Female",56339,55,"South","Gold",18,"Medium","High","Young Adult"
"3082","CUST4191",42,"Female",19792,49,"South","Platinum",10,"Low","Low","Adult"
"3083","CUST4192",57,"Male",51774,57,"East","Silver",19,"Medium","High","Adult"
"3084","CUST4194",19,"Male",52567,74,"North","Gold",17,"Medium","High","Teen"
"3085","CUST4195",16,"Female",32855,78,"South","Gold",2,"Medium","High","Teen"
"3086","CUST4196",42,"Female",32225,50,"South","Gold",19,"Medium","Low","Adult"
"3087","CUST4197",16,"Male",74074,86,"East","Gold",5,"High","High","Teen"
"3088","CUST4198",31,"Female",66041,44,"North","Gold",20,"Medium","Low","Young Adult"
"3089","CUST4199",39,"Female",49937,56,"South","Gold",9,"Medium","High","Young Adult"
"3090","CUST4200",36,"Male",52771,71,"North","Gold",24,"Medium","High","Young Adult"
"3091","CUST4201",39,"Male",46281,43,"South","Silver",15,"Medium","Low","Young Adult"
"3092","CUST4202",37,"Female",58548,29,"North","Platinum",20,"Medium","Low","Young Adult"
"3093","CUST4203",47,"Female",39859,25,"North","Gold",14,"Medium","Low","Adult"
"3094","CUST4204",25,"Male",50006,50,"South","Platinum",14,"Medium","Low","Young Adult"
"3095","CUST4205",28,"Female",46203,42,"North","Platinum",10,"Medium","Low","Young Adult"
"3096","CUST4206",27,"Male",43702,47,"West","Silver",17,"Medium","Low","Young Adult"
"3097","CUST4207",43,"Male",50325,33,"South","Platinum",29,"Medium","Low","Adult"
"3098","CUST4208",44,"Male",41132,64,"South","Platinum",22,"Medium","High","Adult"
"3099","CUST4209",39,"Female",54930,38,"West","Gold",15,"Medium","Low","Young Adult"
"3100","CUST4210",46,"Male",41939,42,"North","Gold",19,"Medium","Low","Adult"
"3101","CUST4211",23,"Male",57027,54,"West","Platinum",16,"Medium","High","Young Adult"
"3102","CUST4212",51,"Female",68240,34,"South","Gold",13,"Medium","Low","Adult"
"3103","CUST4213",50,"Male",39210,47,"West","Silver",15,"Medium","Low","Adult"
"3104","CUST4214",42,"Female",48041,71,"North","Platinum",12,"Medium","High","Adult"
"3105","CUST4215",52,"Female",56919,56,"West","Platinum",15,"Medium","High","Adult"
"3106","CUST4216",18,"Female",43462,51,"South","Silver",16,"Medium","High","Teen"
"3107","CUST4217",29,"Male",56964,53,"North","Silver",14,"Medium","High","Young Adult"
"3108","CUST4218",27,"Male",58330,44,"South","Silver",12,"Medium","Low","Young Adult"
"3109","CUST4219",42,"Female",66248,79,"South","Silver",12,"Medium","High","Adult"
"3110","CUST4220",24,"Female",40910,37,"East","Platinum",13,"Medium","Low","Young Adult"
"3111","CUST4221",42,"Female",35858,53,"South","Gold",15,"Medium","High","Adult"
"3112","CUST4222",48,"Male",45386,51,"South","Gold",12,"Medium","High","Adult"
"3113","CUST4223",41,"Female",35483,65,"North","Gold",17,"Medium","High","Adult"
"3114","CUST4224",37,"Female",58467,66,"North","Gold",6,"Medium","High","Young Adult"
"3115","CUST4225",25,"Female",32573,49,"North","Silver",16,"Medium","Low","Young Adult"
"3116","CUST4226",26,"Male",84995,54,"West","Gold",19,"High","High","Young Adult"
"3117","CUST4227",47,"Female",69438,54,"West","Gold",23,"Medium","High","Adult"
"3118","CUST4228",42,"Male",50188,15,"North","Platinum",14,"Medium","Low","Adult"
"3119","CUST4229",34,"Male",63010,26,"West","Platinum",18,"Medium","Low","Young Adult"
"3120","CUST4230",30,"Female",25447,40,"East","Gold",16,"Low","Low","Young Adult"
"3121","CUST4232",24,"Female",41146,32,"East","Gold",13,"Medium","Low","Young Adult"
"3122","CUST4233",54,"Male",48192,61,"North","Silver",17,"Medium","High","Adult"
"3123","CUST4234",22,"Male",22161,50,"North","Platinum",4,"Low","Low","Young Adult"
"3124","CUST4235",36,"Male",57294,46,"West","Silver",19,"Medium","Low","Young Adult"
"3125","CUST4236",45,"Female",33404,31,"North","Gold",15,"Medium","Low","Adult"
"3126","CUST4237",22,"Male",51524,49,"North","Platinum",11,"Medium","Low","Young Adult"
"3127","CUST4238",36,"Female",41835,10,"South","Gold",16,"Medium","Low","Young Adult"
"3128","CUST4239",44,"Female",33833,47,"North","Gold",22,"Medium","Low","Adult"
"3129","CUST4240",35,"Female",37934,50,"South","Silver",10,"Medium","Low","Young Adult"
"3130","CUST4242",18,"Male",30777,26,"East","Gold",6,"Medium","Low","Teen"
"3131","CUST4243",45,"Male",38767,53,"East","Platinum",10,"Medium","High","Adult"
"3132","CUST4244",33,"Female",59949,34,"North","Silver",10,"Medium","Low","Young Adult"
"3133","CUST4246",39,"Male",57163,60,"East","Platinum",15,"Medium","High","Young Adult"
"3134","CUST4247",27,"Female",36241,80,"East","Platinum",7,"Medium","High","Young Adult"
"3135","CUST4248",37,"Female",44493,50,"West","Silver",16,"Medium","Low","Young Adult"
"3136","CUST4249",16,"Male",50473,37,"East","Platinum",16,"Medium","Low","Teen"
"3137","CUST4250",41,"Female",44758,52,"South","Silver",16,"Medium","High","Adult"
"3138","CUST4251",37,"Male",63545,64,"West","Platinum",10,"Medium","High","Young Adult"
"3139","CUST4252",41,"Female",53262,59,"South","Silver",24,"Medium","High","Adult"
"3140","CUST4254",38,"Male",45283,39,"South","Platinum",8,"Medium","Low","Young Adult"
"3141","CUST4255",36,"Female",69882,53,"West","Gold",7,"Medium","High","Young Adult"
"3142","CUST4256",26,"Female",47502,73,"North","Gold",10,"Medium","High","Young Adult"
"3143","CUST4257",27,"Female",35432,72,"East","Platinum",15,"Medium","High","Young Adult"
"3144","CUST4258",46,"Male",82659,20,"East","Silver",22,"High","Low","Adult"
"3145","CUST4259",49,"Female",22625,49,"North","Platinum",11,"Low","Low","Adult"
"3146","CUST4260",32,"Female",38918,72,"North","Gold",7,"Medium","High","Young Adult"
"3147","CUST4262",25,"Male",87624,60,"West","Silver",12,"High","High","Young Adult"
"3148","CUST4263",46,"Female",50006,50,"South","Silver",14,"Medium","Low","Adult"
"3149","CUST4265",54,"Female",45040,83,"North","Gold",13,"Medium","High","Adult"
"3150","CUST4266",26,"Male",86392,60,"East","Silver",20,"High","High","Young Adult"
"3151","CUST4267",31,"Female",55525,37,"North","Silver",17,"Medium","Low","Young Adult"
"3152","CUST4268",37,"Male",64658,46,"West","Gold",16,"Medium","Low","Young Adult"
"3153","CUST4269",41,"Male",52695,54,"South","Gold",4,"Medium","High","Adult"
"3154","CUST4270",32,"Female",49258,58,"East","Silver",13,"Medium","High","Young Adult"
"3155","CUST4271",26,"Female",46223,36,"West","Platinum",19,"Medium","Low","Young Adult"
"3156","CUST4272",43,"Male",46855,40,"East","Platinum",10,"Medium","Low","Adult"
"3157","CUST4273",42,"Female",59127,25,"North","Platinum",13,"Medium","Low","Adult"
"3158","CUST4274",25,"Female",55507,65,"East","Gold",14,"Medium","High","Young Adult"
"3159","CUST4275",48,"Male",49527,44,"West","Platinum",16,"Medium","Low","Adult"
"3160","CUST4276",46,"Female",72642,56,"West","Platinum",12,"High","High","Adult"
"3161","CUST4278",35,"Female",57648,53,"East","Platinum",16,"Medium","High","Young Adult"
"3162","CUST4279",40,"Male",60766,48,"North","Silver",10,"Medium","Low","Adult"
"3163","CUST4280",26,"Male",67204,52,"East","Gold",11,"Medium","High","Young Adult"
"3164","CUST4281",35,"Female",49026,50,"South","Silver",15,"Medium","Low","Young Adult"
"3165","CUST4282",13,"Male",53118,68,"North","Platinum",22,"Medium","High","Teen"
"3166","CUST4283",43,"Male",64789,54,"North","Silver",19,"Medium","High","Adult"
"3167","CUST4284",19,"Female",72367,41,"South","Gold",12,"High","Low","Teen"
"3168","CUST4285",50,"Female",50006,50,"North","Platinum",14,"Medium","Low","Adult"
"3169","CUST4286",31,"Female",54004,68,"West","Gold",13,"Medium","High","Young Adult"
"3170","CUST4287",32,"Male",75178,29,"West","Platinum",22,"High","Low","Young Adult"
"3171","CUST4288",28,"Male",18139,72,"North","Gold",14,"Low","High","Young Adult"
"3172","CUST4289",32,"Male",39649,55,"East","Gold",15,"Medium","High","Young Adult"
"3173","CUST4290",49,"Female",71987,54,"North","Silver",10,"High","High","Adult"
"3174","CUST4291",10,"Male",66388,65,"East","Gold",15,"Medium","High","Teen"
"3175","CUST4292",47,"Male",57836,41,"South","Gold",7,"Medium","Low","Adult"
"3176","CUST4293",38,"Female",43271,64,"West","Silver",8,"Medium","High","Young Adult"
"3177","CUST4294",22,"Male",36772,44,"West","Platinum",15,"Medium","Low","Young Adult"
"3178","CUST4295",24,"Female",41131,27,"South","Platinum",16,"Medium","Low","Young Adult"
"3179","CUST4296",51,"Female",73220,35,"South","Gold",12,"High","Low","Adult"
"3180","CUST4297",25,"Female",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"3181","CUST4298",23,"Male",51521,35,"South","Platinum",8,"Medium","Low","Young Adult"
"3182","CUST4299",46,"Male",38694,74,"North","Silver",13,"Medium","High","Adult"
"3183","CUST4300",38,"Male",62641,67,"North","Gold",11,"Medium","High","Young Adult"
"3184","CUST4301",25,"Female",41919,70,"East","Silver",14,"Medium","High","Young Adult"
"3185","CUST4302",37,"Female",48536,51,"East","Gold",13,"Medium","High","Young Adult"
"3186","CUST4303",24,"Female",24749,53,"East","Platinum",26,"Low","High","Young Adult"
"3187","CUST4304",46,"Male",25799,32,"North","Platinum",10,"Low","Low","Adult"
"3188","CUST4305",45,"Male",50115,64,"West","Platinum",14,"Medium","High","Adult"
"3189","CUST4306",40,"Male",30122,55,"East","Platinum",28,"Medium","High","Adult"
"3190","CUST4307",38,"Male",81576,58,"North","Silver",18,"High","High","Young Adult"
"3191","CUST4308",52,"Male",19077,75,"West","Silver",14,"Low","High","Adult"
"3192","CUST4309",34,"Female",37997,40,"South","Silver",19,"Medium","Low","Young Adult"
"3193","CUST4310",23,"Male",50250,48,"North","Gold",18,"Medium","Low","Young Adult"
"3194","CUST4312",55,"Female",33437,35,"East","Platinum",7,"Medium","Low","Adult"
"3195","CUST4313",24,"Male",35631,47,"West","Platinum",15,"Medium","Low","Young Adult"
"3196","CUST4314",31,"Female",35140,57,"North","Silver",12,"Medium","High","Young Adult"
"3197","CUST4315",39,"Male",45699,45,"East","Silver",26,"Medium","Low","Young Adult"
"3198","CUST4316",34,"Male",50006,50,"East","Platinum",14,"Medium","Low","Young Adult"
"3199","CUST4317",25,"Female",51169,27,"West","Gold",20,"Medium","Low","Young Adult"
"3200","CUST4318",46,"Male",67743,66,"South","Silver",3,"Medium","High","Adult"
"3201","CUST4319",58,"Male",57604,59,"East","Platinum",12,"Medium","High","Adult"
"3202","CUST4320",36,"Female",50006,50,"West","Platinum",14,"Medium","Low","Young Adult"
"3203","CUST4322",19,"Female",45433,18,"North","Gold",11,"Medium","Low","Teen"
"3204","CUST4323",37,"Female",69607,38,"East","Platinum",13,"Medium","Low","Young Adult"
"3205","CUST4324",46,"Female",41423,65,"South","Silver",15,"Medium","High","Adult"
"3206","CUST4325",39,"Female",76437,49,"South","Gold",28,"High","Low","Young Adult"
"3207","CUST4326",34,"Male",72258,67,"East","Gold",11,"High","High","Young Adult"
"3208","CUST4327",29,"Male",42963,40,"South","Platinum",19,"Medium","Low","Young Adult"
"3209","CUST4328",24,"Male",42452,60,"West","Silver",22,"Medium","High","Young Adult"
"3210","CUST4329",43,"Female",34795,39,"West","Silver",10,"Medium","Low","Adult"
"3211","CUST4330",44,"Male",40556,35,"East","Platinum",25,"Medium","Low","Adult"
"3212","CUST4331",19,"Female",31511,48,"South","Platinum",16,"Medium","Low","Teen"
"3213","CUST4332",50,"Male",56432,40,"West","Silver",2,"Medium","Low","Adult"
"3214","CUST4333",40,"Female",28159,26,"East","Gold",21,"Low","Low","Adult"
"3215","CUST4334",48,"Male",59055,47,"West","Gold",6,"Medium","Low","Adult"
"3216","CUST4335",21,"Female",59421,51,"East","Platinum",22,"Medium","High","Young Adult"
"3217","CUST4336",21,"Female",25081,69,"North","Platinum",19,"Low","High","Young Adult"
"3218","CUST4337",33,"Female",73247,64,"North","Silver",9,"High","High","Young Adult"
"3219","CUST4338",40,"Female",57704,68,"East","Silver",13,"Medium","High","Adult"
"3220","CUST4339",52,"Male",61245,60,"North","Silver",18,"Medium","High","Adult"
"3221","CUST4340",42,"Male",38620,54,"North","Silver",12,"Medium","High","Adult"
"3222","CUST4341",32,"Female",59335,31,"South","Platinum",23,"Medium","Low","Young Adult"
"3223","CUST4342",24,"Female",66895,52,"North","Platinum",19,"Medium","High","Young Adult"
"3224","CUST4343",47,"Female",48520,58,"South","Silver",7,"Medium","High","Adult"
"3225","CUST4344",25,"Male",80028,71,"North","Platinum",14,"High","High","Young Adult"
"3226","CUST4345",51,"Female",50660,60,"North","Platinum",17,"Medium","High","Adult"
"3227","CUST4346",32,"Female",67111,68,"West","Silver",11,"Medium","High","Young Adult"
"3228","CUST4347",50,"Male",54395,34,"East","Gold",20,"Medium","Low","Adult"
"3229","CUST4348",41,"Female",58782,45,"North","Gold",18,"Medium","Low","Adult"
"3230","CUST4349",33,"Female",24930,56,"East","Silver",18,"Low","High","Young Adult"
"3231","CUST4350",29,"Male",55565,67,"East","Gold",13,"Medium","High","Young Adult"
"3232","CUST4351",31,"Female",38975,47,"West","Platinum",9,"Medium","Low","Young Adult"
"3233","CUST4352",39,"Female",37304,48,"East","Gold",21,"Medium","Low","Young Adult"
"3234","CUST4353",35,"Male",76161,60,"East","Silver",23,"High","High","Young Adult"
"3235","CUST4354",29,"Female",46793,33,"North","Silver",20,"Medium","Low","Young Adult"
"3236","CUST4355",33,"Male",34950,74,"West","Gold",19,"Medium","High","Young Adult"
"3237","CUST4356",35,"Female",44613,36,"East","Gold",15,"Medium","Low","Young Adult"
"3238","CUST4357",13,"Female",30493,21,"North","Platinum",11,"Medium","Low","Teen"
"3239","CUST4358",39,"Female",71508,50,"West","Gold",18,"High","Low","Young Adult"
"3240","CUST4359",25,"Female",39564,75,"North","Gold",11,"Medium","High","Young Adult"
"3241","CUST4360",23,"Female",57939,58,"West","Gold",20,"Medium","High","Young Adult"
"3242","CUST4361",18,"Male",70341,61,"West","Platinum",16,"High","High","Teen"
"3243","CUST4362",17,"Female",42497,50,"South","Gold",7,"Medium","Low","Teen"
"3244","CUST4363",21,"Female",57980,47,"South","Platinum",15,"Medium","Low","Young Adult"
"3245","CUST4364",27,"Male",34548,26,"South","Platinum",8,"Medium","Low","Young Adult"
"3246","CUST4365",54,"Male",86686,16,"East","Silver",8,"High","Low","Adult"
"3247","CUST4366",29,"Female",64045,52,"North","Silver",3,"Medium","High","Young Adult"
